date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version,adm2_name,rfh_percentile,r1h_percentile,r3h_percentile
2025-03-11,2,1011953,MMR013D001,158.0,1.3607595,3.8149788,7.8354435,8.059916,15.601266,14.956751,72.15854,98.28122,103.22956,final,Yangon (North),0.23636363636363636,0.296969696969697,0.09696969696969697
2025-03-11,2,1011952,MMR013D002,13.0,2.7692308,9.279488,9.692308,18.13077,13.923078,23.135897,54.40833,63.51846,67.25599,final,Yangon (East),0.3090909090909091,0.2696969696969697,0.048484848484848485
2025-03-11,2,1011954,MMR013D003,164.0,2.3353658,6.6727643,8.707317,13.951423,16.115854,20.877846,62.84172,72.32869,81.59819,final,Yangon (South),0.296969696969697,0.2909090909090909,0.06666666666666667
2025-03-11,2,1011955,MMR013D004,3.0,3.3333333,10.622222,10.666666,20.222223,13.666666,24.622223,53.34281,62.114532,63.015755,final,Yangon (West),0.3151515151515151,0.26666666666666666,0.04242424242424243
2025-03-21,2,1011953,MMR013D001,158.0,1.835443,5.514346,4.721519,12.569832,16.01266,18.743671,65.01063,55.330746,88.49794,final,Yangon (North),0.3151515151515151,0.21818181818181817,0.11515151515151516
2025-03-21,2,1011952,MMR013D002,13.0,3.8461537,12.694872,9.769231,29.592308,15.769232,32.746155,49.992752,42.69513,55.0234375,final,Yangon (East),0.3424242424242424,0.2818181818181818,0.07878787878787878
2025-03-21,2,1011954,MMR013D003,164.0,3.012195,10.266666,7.865854,22.882114,17.554878,28.619919,52.481632,46.143757,67.087845,final,Yangon (South),0.3393939393939394,0.2606060606060606,0.10606060606060606
2025-03-21,2,1011955,MMR013D004,3.0,4.0,13.811111,11.333333,32.966667,15.666666,35.17778,47.844063,43.020187,51.438046,final,Yangon (West),0.3333333333333333,0.2787878787878788,0.0696969696969697
2025-04-01,2,1011953,MMR013D001,158.0,1.9303797,0.46181434,5.126582,9.79114,16.943039,18.040718,126.88787,68.46384,95.235916,final,Yangon (North),0.32727272727272727,0.23636363636363636,0.1393939393939394
2025-04-01,2,1011952,MMR013D002,13.0,10.461538,2.202564,17.076923,24.176924,25.23077,33.861538,214.66713,75.6657,77.79098,final,Yangon (East),0.4303030303030303,0.3515151515151515,0.15151515151515152
2025-04-01,2,1011954,MMR013D003,164.0,6.3109756,1.1587398,11.658537,18.098171,22.810976,28.56504,183.6573,72.12059,82.85697,final,Yangon (South),0.41818181818181815,0.3333333333333333,0.15757575757575756
2025-04-01,2,1011955,MMR013D004,3.0,14.0,3.0777779,21.333332,27.51111,28.666666,37.155556,235.21321,80.99795,79.86294,final,Yangon (West),0.4484848484848485,0.3575757575757576,0.16363636363636364
2025-04-11,2,1011953,MMR013D001,158.0,9.3924055,1.5388186,13.158228,7.514979,25.37975,18.499578,220.10713,145.09196,129.27785,final,Yangon (North),0.4666666666666667,0.3575757575757576,0.20606060606060606
2025-04-11,2,1011952,MMR013D002,13.0,30.23077,4.1076922,44.53846,19.005129,55.46154,37.733334,386.8243,206.36615,141.48567,final,Yangon (East),0.5151515151515151,0.42424242424242425,0.2606060606060606
2025-04-11,2,1011954,MMR013D003,164.0,21.182926,3.1349592,30.506096,14.560366,43.743904,31.137602,321.85687,181.52061,134.88417,final,Yangon (South),0.49696969696969695,0.41818181818181815,0.24848484848484848
2025-04-11,2,1011955,MMR013D004,3.0,39.333332,5.0,57.333332,21.88889,68.0,42.122223,443.33334,231.81818,154.91629,final,Yangon (West),0.5303030303030303,0.43636363636363634,0.26666666666666666
2025-04-21,2,1011953,MMR013D001,158.0,11.234178,10.113713,22.556963,12.114346,35.651897,27.530169,107.41355,161.01675,124.96677,final,Yangon (North),0.48484848484848486,0.4303030303030303,0.28484848484848485
2025-04-21,2,1011952,MMR013D002,13.0,29.076923,16.407692,69.769226,22.717949,84.53847,53.87436,159.18076,269.7502,152.08398,final,Yangon (East),0.509090909090909,0.47878787878787876,0.3090909090909091
2025-04-21,2,1011954,MMR013D003,164.0,29.609756,15.779879,57.10366,20.073578,72.914635,46.14248,166.55418,247.68567,152.34818,final,Yangon (South),0.5151515151515151,0.46060606060606063,0.3090909090909091
2025-04-21,2,1011955,MMR013D004,3.0,29.666666,16.033333,83.0,24.11111,97.666664,58.144447,164.81773,302.29007,162.59016,final,Yangon (West),0.509090909090909,0.4909090909090909,0.3151515151515151
2025-05-01,2,1011953,MMR013D001,158.0,21.272152,43.62215,41.898735,55.274685,55.265823,70.23713,54.0333,77.80834,80.10117,final,Yangon (North),0.5212121212121212,0.4666666666666667,0.3151515151515151
2025-05-01,2,1011952,MMR013D002,13.0,18.076923,54.2,77.38461,74.715385,102.30769,108.04872,38.98129,103.34845,94.92164,final,Yangon (East),0.47878787878787876,0.4909090909090909,0.3212121212121212
2025-05-01,2,1011954,MMR013D003,164.0,14.676829,56.502235,65.46951,75.417076,85.82926,101.88516,31.993685,87.630035,84.97836,final,Yangon (South),0.4727272727272727,0.47878787878787876,0.3212121212121212
2025-05-01,2,1011955,MMR013D004,3.0,13.666667,45.68889,82.666664,66.72222,111.33333,103.833336,36.825954,122.23083,106.891266,final,Yangon (West),0.44242424242424244,0.48484848484848486,0.3212121212121212
2025-05-11,2,1011953,MMR013D001,158.0,41.36709,76.12764,73.87341,129.8635,94.86709,145.4384,57.153255,58.483887,66.38404,final,Yangon (North),0.5454545454545454,0.49696969696969695,0.3393939393939394
2025-05-11,2,1011952,MMR013D002,13.0,45.53846,95.03846,92.69231,165.64615,146.92307,202.78204,50.51903,57.248466,73.116554,final,Yangon (East),0.5575757575757576,0.49696969696969695,0.3575757575757576
2025-05-11,2,1011954,MMR013D003,164.0,55.951218,101.97988,100.23781,174.262,139.45122,202.77377,56.974464,58.706146,69.523315,final,Yangon (South),0.5575757575757576,0.509090909090909,0.3575757575757576
2025-05-11,2,1011955,MMR013D004,3.0,40.333332,83.37778,83.666664,145.1,151.66666,187.2111,51.294945,59.071724,81.5076,final,Yangon (West),0.5393939393939394,0.49696969696969695,0.3575757575757576
2025-05-21,2,1011953,MMR013D001,158.0,182.08861,98.587555,244.72784,218.33734,272.00635,243.02151,180.60916,111.81643,111.68642,final,Yangon (North),0.8484848484848485,0.5818181818181818,0.4303030303030303
2025-05-21,2,1011952,MMR013D002,13.0,201.84616,120.95898,265.46155,270.19745,345.0,322.5077,164.21709,98.27909,106.86772,final,Yangon (East),0.8727272727272727,0.5818181818181818,0.4484848484848485
2025-05-21,2,1011954,MMR013D003,164.0,214.9939,121.26484,285.62195,279.74695,350.59146,322.70264,174.23212,102.06324,108.510414,final,Yangon (South),0.896969696969697,0.593939393939394,0.45454545454545453
2025-05-21,2,1011955,MMR013D004,3.0,187.0,108.18889,241.0,237.25555,335.3333,294.33334,169.62796,101.545654,113.6971,final,Yangon (West),0.8666666666666667,0.5818181818181818,0.4484848484848485
2025-06-01,2,1011953,MMR013D001,158.0,240.72151,182.21013,464.1772,356.92532,511.2025,421.99115,131.2544,129.6337,120.89303,final,Yangon (North),0.9393939393939394,0.7757575757575758,0.5333333333333333
2025-06-01,2,1011952,MMR013D002,13.0,233.07692,185.76666,480.46155,401.7641,574.9231,500.6564,124.800064,119.34719,114.68718,final,Yangon (East),0.9272727272727272,0.7696969696969697,0.5393939393939394
2025-06-01,2,1011954,MMR013D003,164.0,175.79878,166.28638,446.7439,389.5311,523.87195,483.04633,105.553505,114.501465,108.365105,final,Yangon (South),0.7818181818181819,0.6909090909090909,0.503030303030303
2025-06-01,2,1011955,MMR013D004,3.0,222.0,175.57777,449.3333,367.14444,553.3333,461.37778,125.7076,122.08521,119.716965,final,Yangon (West),0.9272727272727272,0.8,0.5393939393939394
2025-06-11,2,1011953,MMR013D001,158.0,221.17088,214.4652,643.981,495.26288,731.01263,632.64136,103.055466,129.728,115.42736,final,Yangon (North),0.9090909090909091,0.9333333333333333,0.6
2025-06-11,2,1011952,MMR013D002,13.0,207.6923,221.46666,642.6154,528.1923,779.8462,712.84357,93.91772,121.46001,109.33387,final,Yangon (East),0.8848484848484849,0.9212121212121213,0.6
2025-06-11,2,1011954,MMR013D003,164.0,194.60976,204.45143,585.4024,492.00266,716.1463,680.825,95.301216,118.7926,105.150185,final,Yangon (South),0.8363636363636363,0.8424242424242424,0.5696969696969697
2025-06-11,2,1011955,MMR013D004,3.0,180.66667,215.12222,589.6667,498.8889,730.6667,665.87775,84.347084,118.01544,109.65733,final,Yangon (West),0.8606060606060606,0.9212121212121213,0.6060606060606061
2025-06-21,2,1011953,MMR013D001,158.0,185.72151,189.2365,647.6139,585.9118,914.89874,816.3635,98.19036,110.44184,111.996544,final,Yangon (North),0.8545454545454545,0.9454545454545454,0.6666666666666666
2025-06-21,2,1011952,MMR013D002,13.0,177.61539,201.70256,618.38464,608.9359,953.61536,901.85126,88.34694,101.53904,105.70811,final,Yangon (East),0.8303030303030303,0.9030303030303031,0.6545454545454545
2025-06-21,2,1011954,MMR013D003,164.0,195.90244,196.03252,566.311,566.7703,909.0365,866.5909,99.935295,99.91966,104.8699,final,Yangon (South),0.8424242424242424,0.8181818181818182,0.6363636363636364
2025-06-21,2,1011955,MMR013D004,3.0,174.66667,188.46666,577.3334,579.1667,901.3334,840.5333,92.86699,99.686165,107.19073,final,Yangon (West),0.8484848484848485,0.9090909090909091,0.6727272727272727
2025-07-01,2,1011953,MMR013D001,158.0,335.8671,201.9154,742.7595,605.61707,1248.8354,1017.81714,164.73741,122.45965,122.58648,final,Yangon (North),0.9939393939393939,0.9818181818181818,0.7636363636363637
2025-07-01,2,1011952,MMR013D002,13.0,264.3846,185.98206,649.69226,609.1513,1207.5385,1085.6307,141.05232,106.60113,111.177734,final,Yangon (East),0.9515151515151515,0.9272727272727272,0.7272727272727273
2025-07-01,2,1011954,MMR013D003,164.0,310.88416,211.5815,701.39636,612.0654,1213.6097,1077.0137,145.85002,114.47674,112.62425,final,Yangon (South),0.9636363636363636,0.9272727272727272,0.7151515151515152
2025-07-01,2,1011955,MMR013D004,3.0,225.0,165.17778,580.3334,568.76666,1112.3334,1002.6333,135.15279,102.01592,110.88691,final,Yangon (West),0.9363636363636364,0.9151515151515152,0.7333333333333333
2025-07-11,2,1011953,MMR013D001,158.0,125.23418,193.29642,646.8228,584.4483,1364.6771,1209.5747,65.67651,110.58185,112.7701,final,Yangon (North),0.6727272727272727,0.9393939393939394,0.8
2025-07-11,2,1011952,MMR013D002,13.0,129.84616,167.05385,571.8462,554.73846,1307.1539,1248.5769,78.37439,103.05638,104.67279,final,Yangon (East),0.6909090909090909,0.8606060606060606,0.7696969696969697
2025-07-11,2,1011954,MMR013D003,164.0,172.2683,216.8437,679.0549,624.4577,1364.6951,1290.7224,79.90684,108.67368,105.70899,final,Yangon (South),0.7696969696969697,0.9030303030303031,0.7575757575757576
2025-07-11,2,1011955,MMR013D004,3.0,124.666664,148.2,524.3334,501.84445,1197.6666,1145.8334,84.63881,104.43704,104.503975,final,Yangon (West),0.7151515151515152,0.8606060606060606,0.7878787878787878
2025-07-21,2,1011953,MMR013D001,158.0,251.10127,251.01857,712.2025,646.2304,1604.5443,1450.4795,100.0323,110.13038,110.58515,final,Yangon (North),0.9575757575757575,0.9696969696969697,0.896969696969697
2025-07-21,2,1011952,MMR013D002,13.0,284.46155,242.47949,678.6923,595.5154,1562.5386,1474.6487,116.96385,113.85093,105.93991,final,Yangon (East),0.9575757575757575,0.9393939393939394,0.8545454545454545
2025-07-21,2,1011954,MMR013D003,164.0,389.40244,304.30408,872.55493,732.72925,1724.4878,1579.2466,127.51285,118.95353,109.16784,final,Yangon (South),0.9878787878787879,0.9696969696969697,0.8303030303030303
2025-07-21,2,1011955,MMR013D004,3.0,242.66667,213.06667,592.3333,526.44446,1410.6666,1342.8667,113.57384,112.39806,105.03017,final,Yangon (West),0.9636363636363636,0.9303030303030303,0.8666666666666667
2025-08-01,2,1011953,MMR013D001,158.0,136.05063,193.56561,512.3861,637.8806,1719.3228,1600.423,71.034775,80.47935,107.40614,final,Yangon (North),0.7272727272727273,0.806060606060606,0.9393939393939394
2025-08-01,2,1011952,MMR013D002,13.0,135.3077,210.01794,549.6154,619.5513,1679.7694,1630.4667,65.253944,88.80222,103.0146,final,Yangon (East),0.703030303030303,0.8303030303030303,0.9151515151515152
2025-08-01,2,1011954,MMR013D003,164.0,133.39635,266.94046,695.0671,788.0882,1843.2074,1789.6848,50.89215,88.27102,102.982285,final,Yangon (South),0.703030303030303,0.9151515151515152,0.8727272727272727
2025-08-01,2,1011955,MMR013D004,3.0,114.333336,188.15555,481.6667,549.42224,1511.3334,1485.3334,61.780952,87.77907,101.74458,final,Yangon (West),0.6848484848484848,0.8242424242424242,0.9151515151515152
2025-08-11,2,1011953,MMR013D001,158.0,150.22151,163.61603,537.3734,608.2002,1828.1772,1687.9114,92.056206,88.449646,108.285484,final,Yangon (North),0.7818181818181819,0.8363636363636363,0.9636363636363636
2025-08-11,2,1011952,MMR013D002,13.0,172.53847,177.63077,592.3077,630.1282,1806.7694,1713.059,97.21169,94.04522,105.45443,final,Yangon (East),0.8181818181818182,0.8666666666666667,0.9454545454545454
2025-08-11,2,1011954,MMR013D003,164.0,193.05487,223.20346,715.85364,794.44794,1980.311,1910.9083,86.78873,90.16893,103.62245,final,Yangon (South),0.8303030303030303,0.9393939393939394,0.9575757575757575
2025-08-11,2,1011955,MMR013D004,3.0,170.0,161.58888,527.0,562.8111,1641.0,1563.5444,105.04903,93.69313,104.93806,final,Yangon (West),0.8424242424242424,0.8666666666666667,0.9515151515151515
2025-08-21,2,1011953,MMR013D001,158.0,149.42406,172.65485,435.69623,529.8365,1795.5127,1761.9788,86.92364,82.398315,101.89781,final,Yangon (North),0.7696969696969697,0.7515151515151515,0.9575757575757575
2025-08-21,2,1011952,MMR013D002,13.0,154.0,184.24103,461.84616,571.8898,1758.9232,1776.3411,84.01984,80.924675,99.0222,final,Yangon (East),0.7878787878787878,0.7636363636363637,0.9272727272727272
2025-08-21,2,1011954,MMR013D003,164.0,203.32927,228.99147,529.7805,719.1354,1968.6464,2018.6349,89.032845,73.85091,97.52976,final,Yangon (South),0.8666666666666667,0.7696969696969697,0.9393939393939394
2025-08-21,2,1011955,MMR013D004,3.0,129.33333,162.01111,413.6667,511.75555,1583.3335,1617.3667,80.43377,81.018326,97.90225,final,Yangon (West),0.7424242424242424,0.7515151515151515,0.9272727272727272
2025-09-01,2,1011953,MMR013D001,158.0,125.53165,122.24283,425.17722,458.5137,1680.3229,1702.0114,102.58469,92.80788,98.72945,final,Yangon (North),0.6787878787878788,0.7333333333333333,0.9272727272727272
2025-09-01,2,1011952,MMR013D002,13.0,127.30769,119.96923,453.84613,481.84103,1653.1539,1710.5436,105.872215,94.24969,96.654724,final,Yangon (East),0.6848484848484848,0.7454545454545455,0.896969696969697
2025-09-01,2,1011954,MMR013D003,164.0,158.20122,148.67256,554.5854,600.8675,1951.0487,2001.0211,106.20062,92.36102,97.50888,final,Yangon (South),0.7272727272727273,0.8121212121212121,0.9272727272727272
2025-09-01,2,1011955,MMR013D004,3.0,109.666664,103.35555,408.99997,426.95554,1471.0001,1545.1444,105.82445,95.84319,95.21694,final,Yangon (West),0.6696969696969697,0.7454545454545455,0.896969696969697
2025-09-11,2,1011953,MMR013D001,158.0,135.1519,127.03207,410.1076,421.92975,1594.3038,1614.5782,106.14989,97.230896,98.74817,final,Yangon (North),0.7212121212121212,0.7151515151515152,0.8848484848484849
2025-09-11,2,1011952,MMR013D002,13.0,118.0,113.1641,399.30768,417.37436,1563.4617,1602.2411,104.09253,95.722595,97.587204,final,Yangon (East),0.6484848484848484,0.6909090909090909,0.8606060606060606
2025-09-11,2,1011954,MMR013D003,164.0,131.5183,139.45508,493.04877,517.1191,1887.9572,1936.0248,94.50571,95.38988,97.52359,final,Yangon (South),0.696969696969697,0.7454545454545455,0.8909090909090909
2025-09-11,2,1011955,MMR013D004,3.0,94.0,94.32222,333.0,359.68887,1384.3334,1424.3445,99.67558,92.68174,97.20074,final,Yangon (West),0.6181818181818182,0.6727272727272727,0.8484848484848485
2025-09-21,2,1011953,MMR013D001,158.0,186.31645,105.12152,447.0,354.39642,1594.8986,1530.4633,173.73212,125.76642,104.19648,final,Yangon (North),0.8666666666666667,0.7575757575757576,0.8909090909090909
2025-09-21,2,1011952,MMR013D002,13.0,195.46153,95.1718,440.76923,328.3051,1581.3077,1495.7102,200.11774,133.7421,105.703804,final,Yangon (East),0.8606060606060606,0.7333333333333333,0.8666666666666667
2025-09-21,2,1011954,MMR013D003,164.0,254.18292,116.64248,543.90247,404.7701,1946.2378,1856.6348,213.06941,133.95377,104.81313,final,Yangon (South),0.9272727272727272,0.8,0.9212121212121213
2025-09-21,2,1011955,MMR013D004,3.0,160.0,78.48889,363.66666,276.16666,1369.6666,1314.3667,197.63109,131.12033,104.1914,final,Yangon (West),0.8363636363636363,0.696969696969697,0.8363636363636363
2025-10-01,2,1011953,MMR013D001,158.0,142.15823,69.9249,463.6266,302.0785,1401.1898,1398.4728,196.40765,152.60808,100.193596,final,Yangon (North),0.7454545454545455,0.7696969696969697,0.8242424242424242
2025-10-01,2,1011952,MMR013D002,13.0,122.69231,67.43077,436.15387,275.76666,1439.6154,1377.1589,176.29565,157.12474,104.51876,final,Yangon (East),0.6787878787878788,0.7272727272727273,0.8121212121212121
2025-10-01,2,1011954,MMR013D003,164.0,120.55488,75.40203,506.2561,331.4996,1755.9084,1720.4553,156.15884,151.93364,102.05472,final,Yangon (South),0.6545454545454545,0.7515151515151515,0.8424242424242424
2025-10-01,2,1011955,MMR013D004,3.0,113.666664,59.68889,367.66666,232.5,1258.3334,1208.8778,183.44211,156.91228,104.07418,final,Yangon (West),0.6787878787878788,0.7090909090909091,0.8121212121212121
2025-10-11,2,1011953,MMR013D001,158.0,123.955696,52.260548,452.43036,227.30696,1399.9114,1257.4369,225.20862,196.90773,111.285675,final,Yangon (North),0.6666666666666666,0.7636363636363637,0.8181818181818182
2025-10-11,2,1011952,MMR013D002,13.0,92.15385,55.51282,410.30768,218.11539,1401.923,1265.6179,160.55084,186.1403,110.72746,final,Yangon (East),0.6121212121212121,0.703030303030303,0.8
2025-10-11,2,1011954,MMR013D003,164.0,93.597565,61.436584,468.33536,253.4811,1677.2379,1565.0481,148.40854,183.12186,107.14563,final,Yangon (South),0.593939393939394,0.7212121212121212,0.8121212121212121
2025-10-11,2,1011955,MMR013D004,3.0,92.333336,50.8,366.0,188.97778,1226.0,1111.4778,174.43251,191.25902,110.25746,final,Yangon (West),0.6121212121212121,0.703030303030303,0.793939393939394
2025-10-21,2,1011953,MMR013D001,158.0,46.848103,44.842194,312.96204,167.02763,1195.6583,1051.2605,104.02452,184.83195,113.67066,final,Yangon (North),0.5636363636363636,0.6181818181818182,0.7393939393939394
2025-10-21,2,1011952,MMR013D002,13.0,42.23077,41.489742,257.07693,164.43333,1159.6923,1064.6282,101.593956,154.6785,108.88757,final,Yangon (East),0.5333333333333333,0.5757575757575758,0.7151515151515152
2025-10-21,2,1011954,MMR013D003,164.0,41.82927,43.748577,255.9817,180.58719,1329.6647,1304.4927,96.06284,140.62485,101.92227,final,Yangon (South),0.5454545454545454,0.5696969696969697,0.7454545454545455
2025-10-21,2,1011955,MMR013D004,3.0,41.666668,38.366665,247.66667,148.85556,1025.0,936.7778,107.609535,164.2233,109.36763,final,Yangon (West),0.5454545454545454,0.593939393939394,0.7090909090909091
2025-11-01,2,1011953,MMR013D001,158.0,131.8038,19.307594,302.6076,116.41034,1191.4115,877.0025,562.80273,253.36194,135.64717,final,Yangon (North),0.696969696969697,0.6060606060606061,0.7333333333333333
2025-11-01,2,1011952,MMR013D002,13.0,147.92308,23.120512,282.30768,120.12308,1172.3077,877.7308,543.8133,229.62006,133.37111,final,Yangon (East),0.7515151515151515,0.593939393939394,0.7212121212121212
2025-11-01,2,1011954,MMR013D003,164.0,145.18903,24.031708,280.61584,129.21687,1341.4573,1061.584,517.3276,212.80174,126.24016,final,Yangon (South),0.7212121212121212,0.5878787878787879,0.7515151515151515
2025-11-01,2,1011955,MMR013D004,3.0,141.33333,22.711111,275.3333,111.87778,1052.0,771.3333,528.0673,239.85168,136.15286,final,Yangon (West),0.8,0.6181818181818182,0.7212121212121212
2025-11-11,2,1011953,MMR013D001,158.0,3.0253165,4.708017,181.67722,68.8578,1044.2151,718.0945,82.66689,252.75218,145.1007,final,Yangon (North),0.37575757575757573,0.5636363636363636,0.6909090909090909
2025-11-11,2,1011952,MMR013D002,13.0,6.076923,7.425641,196.23077,72.0359,1005.8462,707.52563,89.14569,261.2169,141.86804,final,Yangon (East),0.3939393939393939,0.5636363636363636,0.6848484848484848
2025-11-11,2,1011954,MMR013D003,164.0,5.0670733,7.0768294,192.08537,74.85712,1153.4695,845.45734,83.35858,246.79752,136.21724,final,Yangon (South),0.3939393939393939,0.5636363636363636,0.6909090909090909
2025-11-11,2,1011955,MMR013D004,3.0,6.3333335,7.388889,189.33333,68.46667,888.3333,617.13336,91.47982,264.51904,143.59193,final,Yangon (West),0.39090909090909093,0.5636363636363636,0.6606060606060606
2025-11-21,2,1011953,MMR013D001,158.0,1.056962,4.35654,135.88608,28.372152,895.848,549.7962,64.735054,422.1666,162.37457,final,Yangon (North),0.17272727272727273,0.5333333333333333,0.6545454545454545
2025-11-21,2,1011952,MMR013D002,13.0,1.1538461,8.2384615,155.15384,38.784615,853.00006,531.5231,46.4846,365.77652,159.91858,final,Yangon (East),0.18787878787878787,0.5272727272727272,0.6242424242424243
2025-11-21,2,1011954,MMR013D003,164.0,1.1646341,8.140651,151.42073,39.249187,951.30493,624.6065,46.9127,353.49966,151.8893,final,Yangon (South),0.15151515151515152,0.5333333333333333,0.6484848484848484
2025-11-21,2,1011955,MMR013D004,3.0,1.6666666,9.111111,149.33333,39.211113,760.6666,464.23334,47.244095,349.08267,163.17397,final,Yangon (West),0.18181818181818182,0.5454545454545454,0.6181818181818182
2025-12-01,2,1011953,MMR013D001,158.0,1.0,2.0255275,5.0822783,11.090084,771.3164,429.57892,85.40284,62.661438,178.63647,final,Yangon (North),0.11515151515151516,0.23030303030303031,0.6181818181818182
2025-12-01,2,1011952,MMR013D002,13.0,1.0,3.1692307,8.230769,18.833334,726.6924,414.72308,73.446335,55.513718,174.32741,final,Yangon (East),0.14545454545454545,0.24848484848484848,0.5878787878787879
2025-12-01,2,1011954,MMR013D003,164.0,1.0182927,2.9441056,7.25,18.161585,794.12195,478.87805,75.757965,52.889297,165.14944,final,Yangon (South),0.09696969696969697,0.23636363636363636,0.6060606060606061
2025-12-01,2,1011955,MMR013D004,3.0,1.3333334,3.3555555,9.333333,19.855556,652.3333,364.23334,75.797874,57.666515,178.02654,final,Yangon (West),0.17575757575757575,0.24848484848484848,0.5696969696969697
2025-12-11,2,1011953,MMR013D001,158.0,1.0189873,1.6660337,3.0759492,8.048101,637.18353,304.21286,90.29338,61.893673,207.68332,final,Yangon (North),0.13636363636363635,0.07272727272727272,0.5575757575757576
2025-12-11,2,1011952,MMR013D002,13.0,1.5384616,3.071795,3.692308,14.479487,610.2308,304.63077,81.003815,44.62288,198.6982,final,Yangon (East),0.20606060606060606,0.12727272727272726,0.5454545454545454
2025-12-11,2,1011954,MMR013D003,164.0,1.0853659,2.2821138,3.2682924,13.36687,663.689,341.70508,83.56592,45.017426,192.8697,final,Yangon (South),0.12727272727272726,0.09090909090909091,0.5575757575757576
2025-12-11,2,1011955,MMR013D004,3.0,2.0,3.211111,5.0,15.677778,560.3333,273.12222,85.250336,48.361095,203.26793,final,Yangon (West),0.22727272727272727,0.1606060606060606,0.5454545454545454
2025-12-21,2,1011953,MMR013D001,158.0,1.0379747,1.7759494,3.056962,5.4675107,451.9051,200.86731,89.10892,76.971146,221.94154,final,Yangon (North),0.15151515151515152,0.06363636363636363,0.49696969696969695
2025-12-21,2,1011952,MMR013D002,13.0,1.6923077,3.1794872,4.230769,9.420513,416.46155,212.63846,81.818184,64.011375,193.65216,final,Yangon (East),0.21818181818181817,0.1606060606060606,0.47878787878787876
2025-12-21,2,1011954,MMR013D003,164.0,1.2439024,2.5910568,3.3475611,7.8172765,410.74997,227.65366,82.253395,65.12742,178.69908,final,Yangon (South),0.17575757575757575,0.10303030303030303,0.4727272727272727
2025-12-21,2,1011955,MMR013D004,3.0,2.0,3.3555555,5.3333335,9.922222,402.33334,197.98889,83.776596,69.247955,200.66782,final,Yangon (West),0.22727272727272727,0.18181818181818182,0.47878787878787876
2026-01-01,2,1011953,MMR013D001,158.0,1.0,1.164768,3.056962,4.520464,310.74686,134.7886,97.32726,84.62783,225.87454,final,Yangon (North),0.11515151515151516,0.06363636363636363,0.45454545454545453
2026-01-01,2,1011952,MMR013D002,13.0,1.0,1.0871795,4.230769,7.1641026,294.76923,149.81538,98.56781,75.88532,193.63013,final,Yangon (East),0.14545454545454545,0.1606060606060606,0.4303030303030303
2026-01-01,2,1011954,MMR013D003,164.0,1.0243902,1.2136179,3.3536587,5.9359756,291.21948,156.34552,96.954636,76.386955,183.59325,final,Yangon (South),0.10303030303030303,0.10909090909090909,0.42424242424242425
2026-01-01,2,1011955,MMR013D004,3.0,1.0,1.1,5.0,7.477778,289.66666,142.68889,98.36066,80.14248,199.51851,final,Yangon (West),0.14545454545454545,0.1606060606060606,0.4303030303030303
2026-01-11,2,1011953,MMR013D001,158.0,0.98734176,1.0799578,3.0253167,3.972152,187.77847,78.82806,98.4767,89.44695,229.9689,final,Yangon (North),0.08484848484848485,0.05454545454545454,0.4
2026-01-11,2,1011952,MMR013D002,13.0,0.23076923,0.23589744,2.9230769,4.4076924,202.84616,89.597435,99.902054,84.21913,219.71648,final,Yangon (East),0.05757575757575758,0.10606060606060606,0.4
2026-01-11,2,1011954,MMR013D003,164.0,0.4695122,0.5623984,2.737805,4.3006096,198.09146,91.38638,98.3301,83.19675,210.70554,final,Yangon (South),0.024242424242424242,0.06060606060606061,0.40606060606060607
2026-01-11,2,1011955,MMR013D004,3.0,0.0,0.033333335,3.0,4.388889,197.33333,87.3,99.33775,85.2071,219.21269,final,Yangon (West),0.05757575757575758,0.11515151515151516,0.4
2026-01-21,2,1011953,MMR013D001,158.0,0.98734176,1.0831224,2.9746835,3.327848,141.91771,37.42173,98.42547,95.75923,346.32654,final,Yangon (North),0.08484848484848485,0.03939393939393939,0.3696969696969697
2026-01-21,2,1011952,MMR013D002,13.0,0.23076923,0.26666668,1.4615386,1.5897436,160.84616,50.55385,99.3184,98.054474,298.53226,final,Yangon (East),0.05757575757575758,0.07272727272727272,0.3696969696969697
2026-01-21,2,1011954,MMR013D003,164.0,0.56707317,0.775,2.0609756,2.5510163,156.82927,50.384758,96.399536,93.51027,292.19098,final,Yangon (South),0.03636363636363636,0.01818181818181818,0.37575757575757573
2026-01-21,2,1011955,MMR013D004,3.0,0.0,0.011111111,1.0,1.1444445,155.66666,50.944443,99.77827,97.649185,287.18967,final,Yangon (West),0.05757575757575758,0.07272727272727272,0.36363636363636365
2026-02-01,2,1011953,MMR013D001,158.0,1.2151898,0.91518986,3.1898732,3.07827,11.329114,19.133121,105.071686,101.381516,67.66266,final,Yangon (North),0.21212121212121213,0.09090909090909091,0.048484848484848485
2026-02-01,2,1011952,MMR013D002,13.0,0.15384616,0.025641026,0.61538464,0.52820516,13.076922,27.458975,102.55102,101.576996,55.6916,final,Yangon (East),0.03333333333333333,0.01818181818181818,0.03636363636363636
2026-02-01,2,1011954,MMR013D003,164.0,1.3170732,0.75955284,2.3536587,2.0969512,12.957316,27.237602,109.679924,103.61714,55.70302,final,Yangon (South),0.18181818181818182,0.030303030303030304,0.01818181818181818
