yangon_tower_id,distance_to_grouped_site_m,radio,MCC,MNC,TAC,CID,LON,LAT,RANGE,averageSignal,Network,adm3_name
6833,0.0,UMTS,414,1,357,2768948,96.135177612305,16.80290222168,1000,0,MPT,Sanchaung
4274,0.0,UMTS,414,1,357,2769238,96.121444702148,16.809768676758,1000,0,MPT,Kyeemyindaing
1137,0.0,UMTS,414,1,357,2768730,96.145889,16.801804,1000,0,MPT,Dagon
599,0.0,UMTS,414,1,357,2769199,96.151657,16.824188,1000,0,MPT,Bahan
217,0.0,UMTS,414,1,357,2768748,96.157150268555,16.801528930664,1000,0,MPT,Bahan
1069,0.0,UMTS,414,1,357,2769126,96.143417,16.796722,1000,0,MPT,Dagon
890,0.0,UMTS,414,1,357,2769130,96.142044067383,16.786422729492,1000,0,MPT,Dagon
304,0.0,UMTS,414,1,357,2768727,96.147537231445,16.805648803711,1000,0,MPT,Bahan
6966,0.0,UMTS,414,1,357,2769391,96.132431,16.810226,1000,0,MPT,Sanchaung
840,0.0,UMTS,414,1,356,2767673,96.155776977539,16.782302856445,1000,0,MPT,Dagon
4551,0.0,UMTS,414,1,356,2768186,96.148910522461,16.779556274414,1000,0,MPT,Latha
6106,0.0,UMTS,414,1,356,2768815,96.169509887695,16.785049438477,1000,0,MPT,Mingalartaungnyunt
678,0.0,UMTS,414,1,356,2768645,96.171982,16.768845,1000,0,MPT,Botahtaung
242,0.0,UMTS,414,1,356,2768743,96.15852355957,16.80290222168,1000,0,MPT,Bahan
217,0.0,UMTS,414,1,356,2768750,96.157150268555,16.801528930664,1000,0,MPT,Bahan
6112,0.0,UMTS,414,1,356,2768661,96.161728,16.785507,1000,0,MPT,Mingalartaungnyunt
6123,0.0,UMTS,414,1,356,2768654,96.164016723633,16.786422729492,1000,0,MPT,Mingalartaungnyunt
754,0.0,UMTS,414,1,356,2768866,96.16642,16.77269,1000,0,MPT,Botahtaung
170,0.0,UMTS,414,1,356,2768885,96.156464,16.798782,1000,0,MPT,Bahan
4186,0.0,UMTS,414,1,356,2768621,96.159896850586,16.778182983398,1000,0,MPT,Kyauktada
6127,0.0,UMTS,414,1,356,2768818,96.16813659668,16.786422729492,1000,0,MPT,Mingalartaungnyunt
6624,0.0,UMTS,414,1,356,2768594,96.156693,16.77681,1000,0,MPT,Pabedan
731,0.0,UMTS,414,1,356,2768624,96.172256469727,16.77131652832,1000,0,MPT,Botahtaung
6058,0.0,UMTS,414,1,356,2768817,96.169509887695,16.782302856445,1000,0,MPT,Mingalartaungnyunt
4378,0.0,UMTS,414,1,356,2768530,96.143646,16.77681,1000,0,MPT,Lanmadaw
4320,0.0,UMTS,414,1,356,2768584,96.154403686523,16.77131652832,1000,0,MPT,Lanmadaw
781,0.0,UMTS,414,1,356,2768676,96.169509887695,16.774063110352,1000,0,MPT,Botahtaung
6121,0.0,UMTS,414,1,356,2768658,96.161270141602,16.786422729492,1000,0,MPT,Mingalartaungnyunt
6676,0.0,UMTS,414,1,356,2768625,96.172256469727,16.774063110352,1000,0,MPT,Pazundaung
6123,0.0,UMTS,414,1,356,2768660,96.164016723633,16.786422729492,1000,0,MPT,Mingalartaungnyunt
6675,0.0,UMTS,414,1,356,2768631,96.170883178711,16.774063110352,1000,0,MPT,Pazundaung
4508,0.0,UMTS,414,1,356,2768586,96.152206,16.774063,1000,0,MPT,Latha
6062,0.0,UMTS,414,1,356,2769039,96.168137,16.78299,1000,0,MPT,Mingalartaungnyunt
6598,0.0,UMTS,414,1,356,2769365,96.154403686523,16.772689819336,1000,0,MPT,Pabedan
919,0.0,UMTS,414,1,356,2768916,96.14616394043,16.787796020508,1000,0,MPT,Dagon
796,0.0,UMTS,414,1,356,2768896,96.165733,16.776123,1000,0,MPT,Botahtaung
4345,0.0,UMTS,414,1,356,2769176,96.13655090332,16.775436401367,1000,0,MPT,Lanmadaw
6599,0.0,UMTS,414,1,356,2769363,96.155776977539,16.772689819336,1000,0,MPT,Pabedan
4329,0.0,UMTS,414,1,356,2769180,96.141357,16.774063,1000,0,MPT,Lanmadaw
822,0.03,UMTS,414,1,356,2769034,96.165390014648,16.779556274414,1000,0,MPT,Botahtaung
874,0.0,UMTS,414,1,356,2769130,96.143417358398,16.785049438477,1000,0,MPT,Dagon
1017,0.0,UMTS,414,1,356,2769004,96.150283813477,16.79328918457,1000,0,MPT,Dagon
6751,0.0,UMTS,414,1,356,2769036,96.16813659668,16.779556274414,1000,0,MPT,Pazundaung
4559,0.0,UMTS,414,1,356,2769485,96.148910522461,16.78092956543,1000,0,MPT,Latha
152,0.0,UMTS,414,1,356,2768905,96.164017,16.796036,1000,0,MPT,Bahan
4317,0.0,UMTS,414,1,356,2769367,96.15852355957,16.769943237305,1000,0,MPT,Lanmadaw
4088,0.0,UMTS,414,1,356,2769400,96.162643432617,16.77131652832,1000,0,MPT,Kyauktada
6034,0.0,UMTS,414,1,356,2769038,96.162643432617,16.779556274414,1000,0,MPT,Mingalartaungnyunt
6667,0.0,UMTS,414,1,356,2769484,96.154403686523,16.78092956543,1000,0,MPT,Pabedan
951,0.0,UMTS,414,1,356,2769124,96.139297485352,16.790542602539,1000,0,MPT,Dagon
6700,0.0,UMTS,414,1,356,2769406,96.177749633789,16.775436401367,1000,0,MPT,Pazundaung
864,0.0,UMTS,414,1,356,2769648,96.157150268555,16.783676147461,1000,0,MPT,Dagon
6074,0.0,UMTS,414,1,356,2769936,96.162643432617,16.783676147461,1000,0,MPT,Mingalartaungnyunt
6756,0.0,UMTS,414,1,356,2769757,96.173629760742,16.779556274414,1000,0,MPT,Pazundaung
4355,0.058,UMTS,414,1,356,2769601,96.144791,16.775436,1000,0,MPT,Lanmadaw
6195,0.0,UMTS,414,1,356,2769848,96.175003051758,16.789169311523,1000,0,MPT,Mingalartaungnyunt
911,0.0,UMTS,414,1,356,2769524,96.135177612305,16.787796020508,1000,0,MPT,Dagon
6735,0.0,UMTS,414,1,356,2769754,96.173629760742,16.778182983398,1000,0,MPT,Pazundaung
4560,0.0,UMTS,414,1,356,2769488,96.151657104492,16.78092956543,1000,0,MPT,Latha
6219,0.0,UMTS,414,1,356,2769654,96.181869506836,16.790542602539,1000,0,MPT,Mingalartaungnyunt
1014,0.0,UMTS,414,1,356,2770016,96.147537231445,16.79328918457,1000,0,MPT,Dagon
4409,0.0,UMTS,414,1,356,2769598,96.144790649414,16.778182983398,1000,0,MPT,Lanmadaw
4114,0.0,UMTS,414,1,356,2769767,96.158698,16.773276,1000,0,MPT,Kyauktada
7370,0.0,UMTS,414,1,356,2769780,96.172943,16.795349,1000,0,MPT,Tamwe
6197,0.0,UMTS,414,1,356,2769846,96.177749633789,16.789169311523,1000,0,MPT,Mingalartaungnyunt
4356,0.0,UMTS,414,1,356,2769565,96.14616394043,16.775436401367,1000,0,MPT,Lanmadaw
6168,0.0,UMTS,414,1,356,2769844,96.176376342773,16.787796020508,1000,0,MPT,Mingalartaungnyunt
842,0.0,UMTS,414,1,356,2769644,96.15852355957,16.782302856445,1000,0,MPT,Dagon
6132,0.0,UMTS,414,1,356,2769655,96.177063,16.786423,1000,0,MPT,Mingalartaungnyunt
4436,0.0,UMTS,414,1,356,2770533,96.139674,16.779778,1000,0,MPT,Lanmadaw
977,0.0,UMTS,414,1,356,2770021,96.142044,16.791458,1000,0,MPT,Dagon
811,0.0,UMTS,414,1,356,2770130,96.16951,16.777496,1000,0,MPT,Botahtaung
684,0.0,UMTS,414,1,356,2770503,96.166763,16.769257,1000,0,MPT,Botahtaung
4411,0.0,UMTS,414,1,356,2770497,96.147537231445,16.778182983398,1000,0,MPT,Lanmadaw
4509,0.0,UMTS,414,1,356,2770050,96.153030395508,16.774063110352,1000,0,MPT,Latha
1114,0.0,UMTS,414,1,356,2770674,96.144790649414,16.800155639648,1000,0,MPT,Dagon
4,0.0,UMTS,414,1,356,2770551,96.12419128418,16.779556274414,1000,0,MPT,Ahlone
818,0.0,UMTS,414,1,356,2770405,96.169509887695,16.778182983398,1000,0,MPT,Botahtaung
4333,0.0,UMTS,414,1,356,2787960,96.144790649414,16.774063110352,1000,0,MPT,Lanmadaw
4375,0.0,UMTS,414,1,356,2771756,96.140670776367,16.776809692383,1000,0,MPT,Lanmadaw
465,0.0,UMTS,414,1,357,2767886,96.155776977539,16.816635131836,1000,0,MPT,Bahan
3679,0.0,UMTS,414,1,357,2764755,96.144790649414,16.816635131836,1000,0,MPT,Kamaryut
924,0.0,UMTS,414,1,356,2805925,96.157150268555,16.787796020508,1000,0,MPT,Dagon
358,0.0,UMTS,414,1,357,2767566,96.144790649414,16.808395385742,1000,0,MPT,Bahan
3921,0.0,UMTS,414,1,357,2044880,96.139297485352,16.827621459961,1000,0,MPT,Kamaryut
524,0.0,UMTS,414,1,357,2767888,96.148910522461,16.820755004883,1000,0,MPT,Bahan
6757,0.0,UMTS,414,1,356,2771443,96.175003051758,16.779556274414,1000,0,MPT,Pazundaung
417,0.0,UMTS,414,1,357,2767884,96.155776977539,16.812515258789,1000,0,MPT,Bahan
3809,0.0,UMTS,414,1,357,2764759,96.140670776367,16.823501586914,1000,0,MPT,Kamaryut
3889,0.0,UMTS,414,1,357,2049921,96.139297485352,16.826248168945,1000,0,MPT,Kamaryut
6887,0.0,UMTS,414,1,357,18713,96.13655090332,16.805648803711,1000,0,MPT,Sanchaung
6714,0.0,UMTS,414,1,356,2771447,96.176376342773,16.776809692383,1000,0,MPT,Pazundaung
6775,0.0,UMTS,414,1,356,2771356,96.175003051758,16.78092956543,1000,0,MPT,Pazundaung
3889,0.0,UMTS,414,1,357,2049918,96.139297485352,16.826248168945,1000,0,MPT,Kamaryut
3809,0.0,UMTS,414,1,357,2768099,96.140670776367,16.823501586914,1000,0,MPT,Kamaryut
6828,0.0,UMTS,414,1,357,2768760,96.131057739258,16.80290222168,1000,0,MPT,Sanchaung
3808,0.0,UMTS,414,1,357,2768093,96.139297485352,16.823501586914,1000,0,MPT,Kamaryut
4286,0.0,UMTS,414,1,357,2769236,96.121444702148,16.812515258789,1000,0,MPT,Kyeemyindaing
6844,0.0,UMTS,414,1,357,2768758,96.129227,16.80336,1000,0,MPT,Sanchaung
6855,0.0,UMTS,414,1,357,2768761,96.129684448242,16.804275512695,1000,0,MPT,Sanchaung
335,0.013,UMTS,414,1,357,2768723,96.147537231445,16.807022094727,1000,0,MPT,Bahan
3675,0.0,UMTS,414,1,357,2769415,96.133804321289,16.816635131836,1000,0,MPT,Kamaryut
485,0.047,UMTS,414,1,357,2767889,96.155777,16.818008,1000,0,MPT,Bahan
464,0.0,UMTS,414,1,357,2769197,96.153030395508,16.816635131836,1000,0,MPT,Bahan
6874,0.0,UMTS,414,1,357,2768238,96.140048,16.80479,1000,0,MPT,Sanchaung
6851,0.0,UMTS,414,1,357,2768950,96.13884,16.803818,1000,0,MPT,Sanchaung
6830,0.0,UMTS,414,1,357,2768754,96.132431030273,16.80290222168,1000,0,MPT,Sanchaung
4610,0.0,UMTS,414,1,357,2767953,96.14994,16.839294,1000,0,MPT,Mayangone
361,0.0,UMTS,414,1,357,2767961,96.151657,16.808395,1000,0,MPT,Bahan
4241,0.0,UMTS,414,1,357,2769215,96.122817993164,16.80290222168,1000,0,MPT,Kyeemyindaing
468,0.0,UMTS,414,1,357,2767956,96.159897,16.816635,1000,0,MPT,Bahan
6953,0.0,UMTS,414,1,357,2768800,96.12648,16.809769,1000,0,MPT,Sanchaung
463,0.0,UMTS,414,1,357,2769194,96.151657104492,16.816635131836,1000,0,MPT,Bahan
4226,0.0,UMTS,414,1,357,2769884,96.125564575195,16.797409057617,1000,0,MPT,Kyeemyindaing
6795,0.0,UMTS,414,1,357,2769886,96.126937866211,16.800155639648,1000,0,MPT,Sanchaung
3718,0.0,UMTS,414,1,357,2770348,96.133804321289,16.819381713867,1000,0,MPT,Kamaryut
1135,0.0,UMTS,414,1,357,2770424,96.147537231445,16.801528930664,1000,0,MPT,Dagon
3702,0.0,UMTS,414,1,357,2770374,96.144790649414,16.818008422852,1000,0,MPT,Kamaryut
6806,0.0,UMTS,414,1,357,2770323,96.131057739258,16.801528930664,1000,0,MPT,Sanchaung
6806,0.0,UMTS,414,1,357,2770326,96.131057739258,16.801528930664,1000,0,MPT,Sanchaung
4304,0.0,UMTS,414,1,357,2769424,96.121445,16.817322,1000,0,MPT,Kyeemyindaing
298,0.0,UMTS,414,1,357,2769861,96.155548,16.805191,1000,0,MPT,Bahan
6984,0.0,UMTS,414,1,357,2769748,96.128311157227,16.812515258789,1000,0,MPT,Sanchaung
8268,0.0,UMTS,414,1,357,2770285,96.018447875977,16.710891723633,1000,0,MPT,Twantay
6803,0.0,UMTS,414,1,357,2770330,96.129684,16.801137,1000,0,MPT,Sanchaung
396,0.0,UMTS,414,1,357,2769664,96.155776977539,16.811141967773,1000,0,MPT,Bahan
660,0.0,UMTS,414,1,357,2770265,96.172256469727,16.767196655273,1000,0,MPT,Botahtaung
3740,0.0,UMTS,414,1,357,2769745,96.122817993164,16.820755004883,1000,0,MPT,Kamaryut
3745,0.0,UMTS,414,1,357,2769747,96.131057739258,16.820755004883,1000,0,MPT,Kamaryut
4085,0.0,UMTS,414,1,356,2767760,96.161270141602,16.77131652832,1000,0,MPT,Kyauktada
829,0.0,UMTS,414,1,356,2767681,96.155777,16.781616,1000,0,MPT,Dagon
4363,0.0,UMTS,414,1,356,2768531,96.143875,16.775894,1000,0,MPT,Lanmadaw
48,0.0,UMTS,414,1,356,2768668,96.125564575195,16.786422729492,1000,0,MPT,Ahlone
4492,0.0,UMTS,414,1,356,2768588,96.148910522461,16.772689819336,1000,0,MPT,Latha
4503,0.0,UMTS,414,1,356,2768563,96.150283813477,16.774063110352,1000,0,MPT,Latha
4424,0.0,UMTS,414,1,356,2768581,96.139297485352,16.779556274414,1000,0,MPT,Lanmadaw
823,0.045,UMTS,414,1,356,2768893,96.166763,16.779556,1000,0,MPT,Botahtaung
4189,0.0,UMTS,414,1,356,2768613,96.164016723633,16.778182983398,1000,0,MPT,Kyauktada
389,0.0,UMTS,414,1,356,2768889,96.158524,16.810455,1000,0,MPT,Bahan
6622,0.0,UMTS,414,1,356,2768600,96.15509,16.77681,1000,0,MPT,Pabedan
4320,0.0,UMTS,414,1,356,2768590,96.154403686523,16.77131652832,1000,0,MPT,Lanmadaw
173,0.0,UMTS,414,1,356,2768745,96.157837,16.798782,1000,0,MPT,Bahan
171,0.0,UMTS,414,1,356,2768888,96.156807,16.798782,1000,0,MPT,Bahan
4320,0.0,UMTS,414,1,356,2768587,96.154403686523,16.77131652832,1000,0,MPT,Lanmadaw
6035,0.0,UMTS,414,1,356,2769035,96.164016723633,16.779556274414,1000,0,MPT,Mingalartaungnyunt
247,0.0,UMTS,414,1,356,2768906,96.169785,16.802902,1000,0,MPT,Bahan
4332,0.0,UMTS,414,1,356,2769174,96.143417358398,16.774063110352,1000,0,MPT,Lanmadaw
6264,0.0,UMTS,414,1,356,2769337,96.162643432617,16.79328918457,1000,0,MPT,Mingalartaungnyunt
921,0.0,UMTS,414,1,356,2769063,96.148910522461,16.787796020508,1000,0,MPT,Dagon
6186,0.0,UMTS,414,1,356,2769339,96.159896850586,16.789169311523,1000,0,MPT,Mingalartaungnyunt
4085,0.0,UMTS,414,1,356,2769395,96.161270141602,16.77131652832,1000,0,MPT,Kyauktada
4169,0.0,UMTS,414,1,356,2769396,96.161270141602,16.776809692383,1000,0,MPT,Kyauktada
1028,0.0,UMTS,414,1,356,2769126,96.139297485352,16.794662475586,1000,0,MPT,Dagon
890,0.0,UMTS,414,1,356,2768918,96.142044067383,16.786422729492,1000,0,MPT,Dagon
4184,0.0,UMTS,414,1,356,2769070,96.15852355957,16.778182983398,1000,0,MPT,Kyauktada
890,0.0,UMTS,414,1,356,2768915,96.142044067383,16.786422729492,1000,0,MPT,Dagon
0,0.0,UMTS,414,1,356,2769178,96.132431030273,16.775436401367,1000,0,MPT,Ahlone
1015,0.0,UMTS,414,1,356,2769006,96.148224,16.793289,1000,0,MPT,Dagon
7369,0.0,UMTS,414,1,356,2769309,96.172256,16.795349,1000,0,MPT,Tamwe
874,0.0,UMTS,414,1,356,2768921,96.143417358398,16.785049438477,1000,0,MPT,Dagon
4169,0.0,UMTS,414,1,356,2768901,96.161270141602,16.776809692383,1000,0,MPT,Kyauktada
4103,0.0,UMTS,414,1,356,2769401,96.159896850586,16.772689819336,1000,0,MPT,Kyauktada
134,0.0,UMTS,414,1,356,2769340,96.165390014648,16.794662475586,1000,0,MPT,Bahan
933,0.0,UMTS,414,1,356,2769523,96.133804321289,16.789169311523,1000,0,MPT,Dagon
4334,0.0,UMTS,414,1,356,2769571,96.14616394043,16.774063110352,1000,0,MPT,Lanmadaw
880,0.0,UMTS,414,1,356,2769586,96.153030395508,16.785049438477,1000,0,MPT,Dagon
6071,0.0,UMTS,414,1,356,2769651,96.15852355957,16.783676147461,1000,0,MPT,Mingalartaungnyunt
859,0.0,UMTS,414,1,356,2769584,96.151657104492,16.783676147461,1000,0,MPT,Dagon
885,0.0,UMTS,414,1,356,2769489,96.150742,16.785507,1000,0,MPT,Dagon
867,0.0,UMTS,414,1,356,2769590,96.151657,16.784363,1000,0,MPT,Dagon
921,0.0,UMTS,414,1,356,2769588,96.148910522461,16.787796020508,1000,0,MPT,Dagon
6098,0.0,UMTS,414,1,356,2769643,96.15852355957,16.785049438477,1000,0,MPT,Mingalartaungnyunt
933,0.0,UMTS,414,1,356,2769529,96.133804321289,16.789169311523,1000,0,MPT,Dagon
6610,0.0,UMTS,414,1,356,2769766,96.157150268555,16.774063110352,1000,0,MPT,Pabedan
6603,0.0,UMTS,414,1,356,2769765,96.157383,16.773985,1000,0,MPT,Pabedan
4485,0.0,UMTS,414,1,356,2769594,96.142868,16.784225,1000,0,MPT,Lanmadaw
6101,0.0,UMTS,414,1,356,2769939,96.162643432617,16.785049438477,1000,0,MPT,Mingalartaungnyunt
6219,0.0,UMTS,414,1,356,2769657,96.181869506836,16.790542602539,1000,0,MPT,Mingalartaungnyunt
4430,0.0,UMTS,414,1,356,2769563,96.143417358398,16.779556274414,1000,0,MPT,Lanmadaw
6143,0.0,UMTS,414,1,356,2769649,96.158524,16.787109,1000,0,MPT,Mingalartaungnyunt
6775,0.0,UMTS,414,1,356,2769756,96.175003051758,16.78092956543,1000,0,MPT,Pazundaung
4427,0.0,UMTS,414,1,356,2769491,96.141357,16.779556,1000,0,MPT,Lanmadaw
4166,0.0,UMTS,414,1,356,2770064,96.159896850586,16.776809692383,1000,0,MPT,Kyauktada
4102,0.0,UMTS,414,1,356,2770447,96.15852355957,16.772689819336,1000,0,MPT,Kyauktada
4424,0.0,UMTS,414,1,356,2770500,96.139297485352,16.779556274414,1000,0,MPT,Lanmadaw
6083,0.0,UMTS,414,1,356,2770486,96.173629760742,16.783676147461,1000,0,MPT,Mingalartaungnyunt
872,0.0,UMTS,414,1,356,2770683,96.140670776367,16.785049438477,1000,0,MPT,Dagon
4169,0.0,UMTS,414,1,356,2770069,96.161270141602,16.776809692383,1000,0,MPT,Kyauktada
4166,0.0,UMTS,414,1,356,2770448,96.159896850586,16.776809692383,1000,0,MPT,Kyauktada
763,0.0,UMTS,414,1,356,2770268,96.179122924805,16.772689819336,1000,0,MPT,Botahtaung
4439,0.0,UMTS,414,1,356,2770537,96.141586,16.780014,1000,0,MPT,Lanmadaw
6239,0.0,UMTS,414,1,356,2770627,96.157150268555,16.791915893555,1000,0,MPT,Mingalartaungnyunt
2,0.0,UMTS,414,1,356,2770538,96.133804321289,16.778182983398,1000,0,MPT,Ahlone
6282,0.0,UMTS,414,1,356,2770623,96.159896850586,16.794662475586,1000,0,MPT,Mingalartaungnyunt
4077,0.0,UMTS,414,1,356,2770511,96.164017,16.770859,1000,0,MPT,Kyauktada
4392,0.0,UMTS,414,1,356,2770501,96.146851,16.777153,1000,0,MPT,Lanmadaw
6752,0.0,UMTS,414,1,356,2770407,96.169509887695,16.779556274414,1000,0,MPT,Pazundaung
4169,0.0,UMTS,414,1,356,2770066,96.161270141602,16.776809692383,1000,0,MPT,Kyauktada
4066,0.0,UMTS,414,1,356,2770505,96.164016723633,16.769943237305,1000,0,MPT,Kyauktada
6732,0.0,UMTS,414,1,356,2770703,96.17157,16.778183,1000,0,MPT,Pazundaung
3891,0.0,UMTS,414,1,357,2764753,96.140670776367,16.826248168945,1000,0,MPT,Kamaryut
6119,0.0,UMTS,414,1,356,2805927,96.157150268555,16.786422729492,1000,0,MPT,Mingalartaungnyunt
3717,0.0,UMTS,414,1,357,2048203,96.132431030273,16.819381713867,1000,0,MPT,Kamaryut
6614,0.0,UMTS,414,1,356,2770749,96.155776977539,16.775436401367,1000,0,MPT,Pabedan
908,0.0,UMTS,414,1,356,2805924,96.15715,16.787338,1000,0,MPT,Dagon
4333,0.0,UMTS,414,1,356,2771933,96.144790649414,16.774063110352,1000,0,MPT,Lanmadaw
554,0.0,UMTS,414,1,357,2767703,96.154403686523,16.822128295898,1000,0,MPT,Bahan
789,0.0,UMTS,414,1,356,2770918,96.166763305664,16.775436401367,1000,0,MPT,Botahtaung
3623,0.0,UMTS,414,1,357,2767567,96.143417358398,16.808395385742,1000,0,MPT,Kamaryut
6696,0.0,UMTS,414,1,356,2770704,96.170883178711,16.775436401367,1000,0,MPT,Pazundaung
6929,0.0,UMTS,414,1,357,2767557,96.126937866211,16.808395385742,1000,0,MPT,Sanchaung
433,0.0,UMTS,414,1,357,2764754,96.147537231445,16.813888549805,1000,0,MPT,Bahan
4465,0.0,UMTS,414,1,356,2770691,96.139162,16.782133,1000,0,MPT,Lanmadaw
3658,0.0,UMTS,414,1,357,2044161,96.133804321289,16.81526184082,1000,0,MPT,Kamaryut
607,0.0,UMTS,414,1,357,2704465,96.150283813477,16.82487487793,1000,0,MPT,Bahan
259,0.0,UMTS,414,1,357,2768728,96.146164,16.803818,1000,0,MPT,Bahan
3865,0.0,UMTS,414,1,357,2767891,96.142731,16.825562,1000,0,MPT,Kamaryut
107,0.0,UMTS,414,1,357,2768775,96.126937866211,16.791915893555,1000,0,MPT,Ahlone
207,0.0,UMTS,414,1,357,2768245,96.156464,16.800842,1000,0,MPT,Bahan
268,0.0,UMTS,414,1,357,2768724,96.148682,16.804276,1000,0,MPT,Bahan
6856,0.0,UMTS,414,1,357,2769219,96.131057739258,16.804275512695,1000,0,MPT,Sanchaung
3672,0.0,UMTS,414,1,357,2768136,96.129684448242,16.816635131836,1000,0,MPT,Kamaryut
447,0.0,UMTS,414,1,357,2768239,96.15303,16.814919,1000,0,MPT,Bahan
3673,0.0,UMTS,414,1,357,2768139,96.131057739258,16.816635131836,1000,0,MPT,Kamaryut
3864,0.0,UMTS,414,1,357,2768096,96.139297,16.825562,1000,0,MPT,Kamaryut
6957,0.036,UMTS,414,1,357,2769388,96.132431,16.809769,1000,0,MPT,Sanchaung
4245,0.0,UMTS,414,1,357,2769214,96.122818,16.803589,1000,0,MPT,Kyeemyindaing
94,0.0,UMTS,414,1,357,2768777,96.128311157227,16.790542602539,1000,0,MPT,Ahlone
6870,0.0,UMTS,414,1,357,2768755,96.1306,16.804733,1000,0,MPT,Sanchaung
3658,0.0,UMTS,414,1,357,2769416,96.133804321289,16.81526184082,1000,0,MPT,Kamaryut
3628,0.0,UMTS,414,1,357,2769787,96.142044067383,16.811141967773,1000,0,MPT,Kamaryut
79,0.0,UMTS,414,1,357,2769929,96.128311157227,16.789169311523,1000,0,MPT,Ahlone
3630,0.0,UMTS,414,1,357,2769783,96.143417358398,16.812515258789,1000,0,MPT,Kamaryut
275,0.0,UMTS,414,1,357,2769858,96.155776977539,16.804275512695,1000,0,MPT,Bahan
435,0.0,UMTS,414,1,357,2769668,96.150283813477,16.813888549805,1000,0,MPT,Bahan
3733,0.0,UMTS,414,1,357,2769746,96.129684,16.820755,1000,0,MPT,Kamaryut
6963,0.0,UMTS,414,1,357,2769788,96.137924194336,16.809768676758,1000,0,MPT,Sanchaung
3675,0.0,UMTS,414,1,357,2769418,96.133804321289,16.816635131836,1000,0,MPT,Kamaryut
451,0.0,UMTS,414,1,357,2769667,96.155776977539,16.81526184082,1000,0,MPT,Bahan
8263,0.0,UMTS,414,1,357,2770291,95.949783325195,16.702651977539,1000,0,MPT,Twantay
381,0.0,UMTS,414,1,357,2769853,96.15852355957,16.809768676758,1000,0,MPT,Bahan
3694,0.0,UMTS,414,1,357,2770345,96.132431030273,16.818008422852,1000,0,MPT,Kamaryut
91,0.0,UMTS,414,1,357,2769928,96.125564575195,16.790542602539,1000,0,MPT,Ahlone
6107,0.0,UMTS,414,1,356,2770488,96.173629760742,16.785049438477,1000,0,MPT,Mingalartaungnyunt
134,0.0,UMTS,414,1,356,2770629,96.165390014648,16.794662475586,1000,0,MPT,Bahan
24,0.0,UMTS,414,1,356,2770544,96.135177612305,16.782302856445,1000,0,MPT,Ahlone
49,0.0,UMTS,414,1,356,2771159,96.126937866211,16.786422729492,1000,0,MPT,Ahlone
3702,0.0,UMTS,414,1,357,2764758,96.144790649414,16.818008422852,1000,0,MPT,Kamaryut
4322,0.0,UMTS,414,1,356,2805706,96.144790649414,16.772689819336,1000,0,MPT,Lanmadaw
3843,0.0,UMTS,414,1,357,2764756,96.143417358398,16.82487487793,1000,0,MPT,Kamaryut
3750,0.0,UMTS,414,1,357,2767885,96.143417358398,16.820755004883,1000,0,MPT,Kamaryut
434,0.0,UMTS,414,1,357,2764757,96.148910522461,16.813888549805,1000,0,MPT,Bahan
4407,0.0,UMTS,414,1,356,2771753,96.142044067383,16.778182983398,1000,0,MPT,Lanmadaw
6618,0.0,UMTS,414,1,356,2770746,96.155777,16.776123,1000,0,MPT,Pabedan
6988,0.0,UMTS,414,1,357,2767769,96.135374,16.812515,1000,0,MPT,Sanchaung
6619,0.0,UMTS,414,1,356,2770743,96.156464,16.776123,1000,0,MPT,Pabedan
3672,0.0,UMTS,414,1,357,2768133,96.129684448242,16.816635131836,1000,0,MPT,Kamaryut
363,0.0,UMTS,414,1,357,2767958,96.153030395508,16.808395385742,1000,0,MPT,Bahan
6957,0.0,UMTS,414,1,357,2769385,96.132431030273,16.809768676758,1000,0,MPT,Sanchaung
75,0.0,UMTS,414,1,357,2768668,96.12419128418,16.789169311523,1000,0,MPT,Ahlone
86,0.0,UMTS,414,1,357,2768774,96.129684,16.789856,1000,0,MPT,Ahlone
6859,0.0,UMTS,414,1,357,2768756,96.135177612305,16.804275512695,1000,0,MPT,Sanchaung
6831,0.0,UMTS,414,1,357,2769128,96.133804321289,16.80290222168,1000,0,MPT,Sanchaung
553,0.0,UMTS,414,1,357,2769196,96.151657104492,16.822128295898,1000,0,MPT,Bahan
6914,0.012,UMTS,414,1,357,2768946,96.137924194336,16.807022094727,1000,0,MPT,Sanchaung
233,0.0,UMTS,414,1,357,2768725,96.145134,16.802902,1000,0,MPT,Bahan
428,0.0,UMTS,414,1,357,2767890,96.155777,16.813545,1000,0,MPT,Bahan
112,0.0,UMTS,414,1,357,2768781,96.124878,16.793289,1000,0,MPT,Ahlone
6880,0.0,UMTS,414,1,357,2769889,96.127625,16.805649,1000,0,MPT,Sanchaung
6971,0.0,UMTS,414,1,357,2770387,96.129685,16.811142,1000,0,MPT,Sanchaung
6905,0.0,UMTS,414,1,357,2769918,96.126937866211,16.807022094727,1000,0,MPT,Sanchaung
3700,0.0,UMTS,414,1,357,2770375,96.142044067383,16.818008422852,1000,0,MPT,Kamaryut
6805,0.0,UMTS,414,1,357,2770327,96.129684448242,16.801528930664,1000,0,MPT,Sanchaung
79,0.0,UMTS,414,1,357,2769923,96.128311157227,16.789169311523,1000,0,MPT,Ahlone
4227,0.0,UMTS,414,1,357,2769885,96.126937866211,16.797409057617,1000,0,MPT,Kyeemyindaing
